"sales_order_number","customer_id","order_date","shipping_method","terms","web_order","subtotal","total","order_weight","first_order_month","months_since_first_order"
35270,"S039-SMI",2024-09-05,NA,"NET30",FALSE,356.48,356.48,0,2023-01-01,20
35272,"A053-AIRMA",2024-09-06,NA,"NET60",FALSE,1600.7,1600.7,0,2023-07-01,14
35273,"S039-SMI",2024-09-06,NA,"NET30",FALSE,993.96,993.96,0,2023-01-01,20
35274,"M030-MORGO",2024-09-06,"MWS-T","1%45",FALSE,783.2,783.2,0,2023-01-01,20
35254,"M030-MORGO",2024-09-05,"MWS-T","1%45",FALSE,1897.2,1897.2,0,2023-01-01,20
35255,"M030-MORGO",2024-09-05,"MWS-T","1%45",FALSE,3525.56,3525.56,0,2023-01-01,20
35257,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,231.6,231.6,0,2023-01-01,20
35259,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,20
35260,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,20
35261,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,20
35265,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,20
35266,"F022-F&D",2024-09-05,"CPICK","NET45",FALSE,1414.4,1414.4,0,2023-01-01,20
35267,"S046-SPOC",2024-09-05,NA,"NET30",FALSE,1968.5,1968.5,0,2023-01-01,20
35276,"S039-SMI",2024-09-06,NA,"NET30",FALSE,1571.25,1571.25,0,2023-01-01,20
35278,"S039-SMI",2024-09-06,NA,"NET30",FALSE,6830.51,6830.51,0,2023-01-01,20
35280,"F015-FORDM",2024-09-09,"CST-D","NET30",FALSE,5540,5540,0,2023-02-01,19
35283,"F019-FSM",2024-09-09,"WWE",NA,FALSE,4255,4255,137,2024-09-01,0
35271,"S038-STLKI",2024-09-05,"MWS-T","NET60",FALSE,14452.8,14452.8,0,2023-01-01,20
35275,"C060-CREA",2024-09-06,NA,"NET30",FALSE,260,260,0,2023-01-01,20
35277,"M047-MTLWR",2024-09-06,NA,"NET30",FALSE,2146.41,2146.41,0,2024-03-01,6
35279,"S039-SMI",2024-09-06,NA,"NET30",FALSE,8584,8584,0,2023-01-01,20
35281,"S039-SMI",2024-09-09,NA,"NET30",FALSE,3490.8,3490.8,0,2023-01-01,20
35282,"S039-SMI",2024-09-09,NA,"NET30",FALSE,1106.55,1106.55,0,2023-01-01,20
35284,"M047-MTLWR",2024-09-09,NA,"NET30",FALSE,565.25,565.25,0,2024-03-01,6
35285,"R024-RAINB",2024-09-09,"CST-D","NET30",FALSE,1807.5,1807.5,0,2023-01-01,20
35286,"H031-HYPER",2024-09-09,NA,"NET30",FALSE,2303.8,2303.8,0,2023-02-01,19
35296,"S039-SMI",2024-09-10,NA,"NET30",FALSE,14212.79,14212.79,0,2023-01-01,20
35325,"M026-MIURA",2024-09-16,"MWS-T","NET30",FALSE,204.4,204.4,0,2023-01-01,20
35328,"F022-F&D",2024-09-16,"CPICK","NET45",FALSE,518.26,518.26,0,2023-01-01,20
35287,"S039-SMI",2024-09-09,NA,"NET30",FALSE,4503.38,4503.38,0,2023-01-01,20
35289,"N012-NICHF",2024-09-10,"MWS-T","NET30",FALSE,1614.1,1614.1,0,2023-01-01,20
35290,"F022-F&D",2024-09-10,"CPICK","NET45",FALSE,80,80,0,2023-01-01,20
35291,"G016-GRNDW",2024-09-10,NA,NA,FALSE,22597,22597,1387,2024-04-01,5
35292,"S039-SMI",2024-09-10,NA,"NET30",FALSE,17204.27,17204.27,0,2023-01-01,20
35293,"S038-STLKI",2024-09-10,"MWS-T","NET60",FALSE,342.5,342.5,0,2023-01-01,20
35301,"M026-MIURA",2024-09-11,"MWS-T","NET30",FALSE,125.1,125.1,0,2023-01-01,20
35294,"S039-SMI",2024-09-10,NA,"NET30",FALSE,3784.44,3784.44,0,2023-01-01,20
35295,"S039-SMI",2024-09-10,NA,"NET30",FALSE,4622.16,4622.16,0,2023-01-01,20
35297,"M046-METCO",2024-09-10,NA,"NET30",FALSE,156.14,156.14,0,2023-11-01,10
35298,"W006-WELD",2024-09-10,NA,"NET30",FALSE,3927.5,3927.5,0,2023-03-01,18
35343,"F022-F&D",2024-09-18,"CPICK","NET45",FALSE,123.5,123.5,0,2023-01-01,20
35288,"A029-A&ECO",2024-09-09,"WWE","NET30",FALSE,3546.5,3546.5,0,2023-01-01,20
35346,"Y002-YNGTC",2024-09-18,"CST-D","60EOM",FALSE,2000.4,2000.4,0,2023-01-01,20
35348,"Y002-YNGTC",2024-09-18,"CST-D","60EOM",FALSE,1809.6,1809.6,0,2023-01-01,20
35350,"Y002-YNGTC",2024-09-18,"CST-D","60EOM",FALSE,332,332,0,2023-01-01,20
35351,"Y002-YNGTC",2024-09-18,"CST-D","60EOM",FALSE,1091.4,1091.4,0,2023-01-01,20
35353,"A050-ALLVA",2024-09-18,NA,"NET30",FALSE,6212.2,6212.2,0,2023-01-01,20
35354,"A050-ALLVA",2024-09-18,NA,"NET30",FALSE,1530.45,1530.45,0,2023-01-01,20
35357,"S039-SMI",2024-09-20,NA,"NET30",FALSE,5914.61,5914.61,0,2023-01-01,20
35360,"M030-MORGO",2024-09-20,NA,"1%45",FALSE,214.7,214.7,0,2023-01-01,20
35361,"M030-MORGO",2024-09-20,"MWS-T","1%45",FALSE,135.24,135.24,0,2023-01-01,20
35363,"V007-VNDRL",2024-09-20,NA,"60EOM",FALSE,773.12,773.12,0,2023-01-01,20
35365,"A029-A&ECO",2024-09-20,"WWE","NET30",FALSE,674,674,0,2023-01-01,20
35302,"S002-SREIL",2024-09-11,NA,"NET30",FALSE,61.9,61.9,0,2023-01-01,20
35303,"S002-SREIL",2024-09-11,NA,"NET30",FALSE,437.32,437.32,0,2023-01-01,20
35307,"F022-F&D",2024-09-11,"CPICK","NET45",FALSE,179.7,179.7,0,2023-01-01,20
35309,"F022-F&D",2024-09-11,"CPICK","NET45",FALSE,73.05,73.05,0,2023-01-01,20
35310,"S038-STLKI",2024-09-12,"MWS-T","NET60",FALSE,149.28,149.28,0,2023-01-01,20
35311,"S038-STLKI",2024-09-12,"MWS-T","NET60",FALSE,1776,1776,0,2023-01-01,20
35312,"F022-F&D",2024-09-12,"CPICK","NET45",FALSE,22.74,22.74,0,2023-01-01,20
35318,"A054-AVAIL",2024-09-13,NA,"NET30",FALSE,4522,4522,0,2024-01-01,8
35320,"S038-STLKI",2024-09-16,"MWS-T","NET60",FALSE,132.5,132.5,0,2023-01-01,20
35321,"S038-STLKI",2024-09-16,"MWS-T","NET60",FALSE,2205,2205,0,2023-01-01,20
35322,"S038-STLKI",2024-09-16,"MWS-T","NET60",FALSE,14060.5,14060.5,0,2023-01-01,20
35323,"M026-MIURA",2024-09-16,"MWS-T","NET30",FALSE,166.25,166.25,0,2023-01-01,20
35300,"M026-MIURA",2024-09-11,"MWS-T","NET30",FALSE,125.1,125.1,0,2023-01-01,20
35304,"S002-SREIL",2024-09-11,NA,"NET30",FALSE,2661.8,2661.8,0,2023-01-01,20
35305,"S002-SREIL",2024-09-11,NA,"NET30",FALSE,4075.56,4075.56,0,2023-01-01,20
35308,"F022-F&D",2024-09-11,"CPICK","NET45",FALSE,119.8,119.8,0,2023-01-01,20
35319,"S039-SMI",2024-09-13,NA,"NET30",FALSE,14345.14,14345.14,0,2023-01-01,20
35329,"M026-MIURA",2024-09-17,"MWS-T","NET30",FALSE,520.2,520.2,0,2023-01-01,20
35330,"M030-MORGO",2024-09-17,"MWS-T","1%45",FALSE,9982,9982,0,2023-01-01,20
35331,"M030-MORGO",2024-09-17,"MWS-T","1%45",FALSE,9982,9982,0,2023-01-01,20
35332,"M030-MORGO",2024-09-17,NA,"1%45",FALSE,515.28,515.28,0,2023-01-01,20
35333,"C040-CTSNK",2024-09-17,"MWS-T","NET30",FALSE,397.5,397.5,0,2023-01-01,20
35306,"H026-HUSSM",2024-09-11,"CST-D","NET60",FALSE,4036.3,4036.3,0,2023-01-01,20
35335,"M049-MASTE",2024-09-17,NA,"NET30",FALSE,5640,5640,0,2024-06-01,3
35336,"S046-SPOC",2024-09-17,NA,"NET30",FALSE,7219.1,7219.1,0,2023-01-01,20
35337,"V007-VNDRL",2024-09-17,NA,"60EOM",FALSE,1517.44,1517.44,0,2023-01-01,20
35338,"T026-TALOS",2024-09-17,"MWS-T","NET30",FALSE,711.55,711.55,0,2023-02-01,19
35342,"M047-MTLWR",2024-09-17,NA,"NET30",FALSE,1821.52,1821.52,0,2024-03-01,6
35344,"M026-MIURA",2024-09-18,"MWS-T","NET30",FALSE,344.25,344.25,0,2023-01-01,20
35356,"F022-F&D",2024-09-20,"CPICK","NET45",FALSE,492.06,492.06,0,2023-01-01,20
35358,"M047-MTLWR",2024-09-20,NA,"NET30",FALSE,702.75,702.75,0,2024-03-01,6
35359,"M030-MORGO",2024-09-20,"MWS-T","1%45",FALSE,59.52,59.52,0,2023-01-01,20
35362,"A050-ALLVA",2024-09-20,NA,"NET30",FALSE,2229.6,2229.6,0,2023-01-01,20
35364,"M047-MTLWR",2024-09-20,NA,"NET30",FALSE,405.18,405.18,0,2024-03-01,6
35367,"S002-SREIL",2024-09-20,NA,"NET30",FALSE,588.15,588.15,0,2023-01-01,20
35313,"M046-METCO",2024-09-12,NA,"NET30",FALSE,238.92,238.92,0,2023-11-01,10
35314,"M026-MIURA",2024-09-12,"MWS-T","NET30",FALSE,203.6,203.6,0,2023-01-01,20
35315,"M026-MIURA",2024-09-12,"MWS-T","NET30",FALSE,382.4,382.4,0,2023-01-01,20
35316,"M026-MIURA",2024-09-12,"MWS-T","NET30",FALSE,2063.85,2063.85,0,2023-01-01,20
35317,"M026-MIURA",2024-09-12,"MWS-T","NET30",FALSE,152.7,152.7,0,2023-01-01,20
35334,"W007-WAHSE",2024-09-17,NA,"NET30",FALSE,1690.4,1690.4,0,2023-01-01,20
35339,"T026-TALOS",2024-09-17,"MWS-T","NET30",FALSE,1423.1,1423.1,0,2023-02-01,19
35340,"T026-TALOS",2024-09-17,"MWS-T","NET30",FALSE,1423.1,1423.1,0,2023-02-01,19
35341,"T026-TALOS",2024-09-17,"MWS-T","NET30",FALSE,711.55,711.55,0,2023-02-01,19
35345,"Y002-YNGTC",2024-09-18,"CST-D","60EOM",FALSE,3132.3,3132.3,0,2023-01-01,20
35347,"Y002-YNGTC",2024-09-18,"CST-D","60EOM",FALSE,633.95,633.95,0,2023-01-01,20
35349,"Y002-YNGTC",2024-09-18,"CST-D","60EOM",FALSE,1693.75,1693.75,0,2023-01-01,20
35352,"A050-ALLVA",2024-09-18,NA,"NET30",FALSE,2052.25,2052.25,0,2023-01-01,20
35324,"M026-MIURA",2024-09-16,"MWS-T","NET30",FALSE,2249.7,2249.7,0,2023-01-01,20
35326,"K007-KENWO",2024-09-16,"MWS-T","NET30",FALSE,685.5,685.5,0,2023-01-01,20
35327,"F022-F&D",2024-09-16,"CPICK","NET45",FALSE,1038.2,1038.2,0,2023-01-01,20
35355,"A050-ALLVA",2024-09-18,NA,"NET30",FALSE,488,488,0,2023-01-01,20
35369,"M030-MORGO",2024-09-20,"MWS-T","1%45",FALSE,3091.73,3091.73,0,2023-01-01,20
35372,"Y002-YNGTC",2024-09-20,"CST-D","60EOM",FALSE,2095.6,2095.6,0,2023-01-01,20
35377,"V007-VNDRL",2024-09-20,NA,"60EOM",FALSE,536.4,536.4,0,2023-01-01,20
35406,"S002-SREIL",2024-09-25,NA,"NET30",FALSE,61.9,61.9,0,2023-01-01,20
35408,"M047-MTLWR",2024-09-25,NA,"NET30",FALSE,1030,1030,0,2024-03-01,6
35409,"Y002-YNGTC",2024-09-25,"CST-D","60EOM",FALSE,220.25,220.25,0,2023-01-01,20
35410,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,2775.9,2775.9,0,2023-01-01,20
35411,"G016-GRNDW",2024-09-25,NA,NA,FALSE,4589,4589,699,2024-04-01,5
35412,"V007-VNDRL",2024-09-25,NA,"60EOM",FALSE,955.2,955.2,0,2023-01-01,20
35366,"S046-SPOC",2024-09-20,NA,"NET30",FALSE,255,255,0,2023-01-01,20
35368,"R024-RAINB",2024-09-20,"CST-D","NET30",FALSE,3798,3798,0,2023-01-01,20
35370,"M030-MORGO",2024-09-20,NA,"1%45",FALSE,415.8,415.8,0,2023-01-01,20
35371,"Y002-YNGTC",2024-09-20,"CST-D","60EOM",FALSE,264.3,264.3,0,2023-01-01,20
35373,"Y002-YNGTC",2024-09-20,"CST-D","60EOM",FALSE,1230.3,1230.3,0,2023-01-01,20
35374,"M030-MORGO",2024-09-20,NA,"1%45",FALSE,224.5,224.5,0,2023-01-01,20
35375,"V007-VNDRL",2024-09-20,NA,"60EOM",FALSE,377.38,377.38,0,2023-01-01,20
35376,"V007-VNDRL",2024-09-20,NA,"60EOM",FALSE,1193.8,1193.8,0,2023-01-01,20
35435,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,1056.82,1056.82,0,2024-09-01,0
35436,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,27.95,27.95,0,2024-09-01,0
35437,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,1263.34,1263.34,0,2024-09-01,0
35378,"F022-F&D",2024-09-23,"CPICK","NET45",FALSE,2025,2025,0,2023-01-01,20
35385,"M030-MORGO",2024-09-24,"MWS-T","1%45",FALSE,3727.05,3727.05,0,2023-01-01,20
35386,"M030-MORGO",2024-09-24,"MWS-T","1%45",FALSE,61.75,61.75,0,2023-01-01,20
35388,"M030-MORGO",2024-09-24,"MWS-T","1%45",FALSE,8138.88,8138.88,0,2023-01-01,20
35390,"M030-MORGO",2024-09-24,NA,"1%45",FALSE,151.2,151.2,0,2023-01-01,20
35393,"G016-GRNDW",2024-09-24,NA,NA,FALSE,11298.5,11298.5,693.5,2024-04-01,5
35394,"S046-SPOC",2024-09-24,NA,"NET30",FALSE,11891.2,11891.2,0,2023-01-01,20
35396,"S039-SMI",2024-09-24,NA,"NET30",FALSE,1240.58,1240.58,0,2023-01-01,20
35397,"S039-SMI",2024-09-24,NA,"NET30",FALSE,4487.38,4487.38,0,2023-01-01,20
35401,"H005-HAMES",2024-09-25,NA,"NET30",FALSE,4572,4572,0,2023-05-01,16
35404,"N012-NICHF",2024-09-25,"MWS-T","NET30",FALSE,827.4,827.4,0,2023-01-01,20
35405,"M030-MORGO",2024-09-25,"MWS-T","1%45",FALSE,869.4,869.4,0,2023-01-01,20
35407,"S002-SREIL",2024-09-25,NA,"NET30",FALSE,76.24,76.24,0,2023-01-01,20
35379,"F022-F&D",2024-09-23,"CPICK","NET45",FALSE,102.33,102.33,0,2023-01-01,20
35380,"F022-F&D",2024-09-23,"CPICK","NET45",FALSE,40,40,0,2023-01-01,20
35383,"F022-F&D",2024-09-24,"CPICK","NET45",FALSE,568.5,568.5,0,2023-01-01,20
35402,"N012-NICHF",2024-09-25,"MWS-T","NET30",FALSE,2552.6,2552.6,0,2023-01-01,20
35403,"N012-NICHF",2024-09-25,"MWS-T","NET30",FALSE,2721.3,2721.3,0,2023-01-01,20
35413,"V007-VNDRL",2024-09-25,NA,"60EOM",FALSE,851.84,851.84,0,2023-01-01,20
35414,"M045-MILLE",2024-09-25,NA,"NET30",FALSE,1126.95,1126.95,0,2023-09-01,12
35417,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,253.2,253.2,0,2023-01-01,20
35421,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,300,300,0,2023-01-01,20
35422,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,481,481,0,2023-01-01,20
35423,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,253.2,253.2,0,2023-01-01,20
35426,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,481,481,0,2023-01-01,20
35381,"F022-F&D",2024-09-23,"CPICK","NET45",FALSE,375,375,0,2023-01-01,20
35382,"F022-F&D",2024-09-23,"CPICK","NET45",FALSE,170.55,170.55,0,2023-01-01,20
35430,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,311.52,311.52,0,2023-01-01,20
35431,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,3301.2,3301.2,0,2024-09-01,0
35432,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,4002.82,4002.82,0,2024-09-01,0
35433,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,205.77,205.77,0,2024-09-01,0
35427,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,15152.4,15152.4,0,2023-01-01,20
35434,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,205.77,205.77,0,2024-09-01,0
35384,"M030-MORGO",2024-09-24,"MWS-T","1%45",FALSE,3327.85,3327.85,0,2023-01-01,20
35387,"M030-MORGO",2024-09-24,"MWS-T","1%45",FALSE,515,515,0,2023-01-01,20
35389,"M030-MORGO",2024-09-24,NA,"1%45",FALSE,1347,1347,0,2023-01-01,20
35391,"S025-SAKAI",2024-09-24,"MWS-T","NET30",FALSE,644.4,644.4,0,2023-01-01,20
35392,"A050-ALLVA",2024-09-24,NA,"NET30",FALSE,1533.16,1533.16,0,2023-01-01,20
35395,"S002-SREIL",2024-09-24,NA,"NET30",FALSE,741,741,0,2023-01-01,20
35398,"M047-MTLWR",2024-09-24,NA,"NET30",FALSE,194,194,0,2024-03-01,6
35399,"F022-F&D",2024-09-25,"CPICK","NET45",FALSE,43896.1,43896.1,0,2023-01-01,20
35400,"F022-F&D",2024-09-25,"CPICK","NET45",FALSE,80,80,0,2023-01-01,20
35415,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,311.52,311.52,0,2023-01-01,20
35416,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,745.8,745.8,0,2023-01-01,20
35418,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,7576.2,7576.2,0,2023-01-01,20
35419,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,561.5,561.5,0,2023-01-01,20
35420,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,1865.7,1865.7,0,2023-01-01,20
35424,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,745.8,745.8,0,2023-01-01,20
35425,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,1644.6,1644.6,0,2023-01-01,20
35428,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,350.5,350.5,0,2023-01-01,20
35429,"M026-MIURA",2024-09-25,"MWS-T","NET30",FALSE,745.8,745.8,0,2023-01-01,20
35456,"F022-F&D",2024-09-30,"CPICK","NET45",FALSE,2076.4,2076.4,0,2023-01-01,20
35457,"F022-F&D",2024-09-30,"CPICK","NET45",FALSE,1038.2,1038.2,0,2023-01-01,20
35462,"A050-ALLVA",2024-09-30,NA,"NET30",FALSE,2223,2223,0,2023-01-01,20
35463,"M049-MASTE",2024-09-30,NA,"NET30",FALSE,3693,3693,0,2024-06-01,3
35464,"M030-MORGO",2024-09-30,"MWS-T","1%45",FALSE,3075.7,3075.7,0,2023-01-01,20
35466,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,87.86,87.86,0,2023-01-01,21
35438,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,7.25,7.25,0,2024-09-01,0
35439,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,759.8,759.8,0,2024-09-01,0
35440,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,261.36,261.36,0,2024-09-01,0
35441,"H035-HUBNE",2024-09-25,NA,"NET30",FALSE,784.08,784.08,0,2024-09-01,0
35442,"F022-F&D",2024-09-26,"CPICK","NET45",FALSE,1038.2,1038.2,0,2023-01-01,20
35443,"M030-MORGO",2024-09-26,NA,"1%45",FALSE,2944.8,2944.8,0,2023-01-01,20
35458,"S002-SREIL",2024-09-30,NA,"NET30",FALSE,1400.5,1400.5,0,2023-01-01,20
35459,"S002-SREIL",2024-09-30,NA,"NET30",FALSE,0,0,0,2023-01-01,20
35444,"M030-MORGO",2024-09-26,"MWS-T","1%45",FALSE,38267.6,38267.6,0,2023-01-01,20
35445,"C040-CTSNK",2024-09-26,"MWS-T","NET30",FALSE,7166,7166,0,2023-01-01,20
35446,"A038-ADVST",2024-09-26,"MWS-T","NET30",FALSE,514.12,514.12,0,2023-05-01,16
35447,"A050-ALLVA",2024-09-26,NA,"NET30",FALSE,1483.8,1483.8,0,2023-01-01,20
35448,"M047-MTLWR",2024-09-26,NA,"NET30",FALSE,1915.64,1915.64,0,2024-03-01,6
35449,"S046-SPOC",2024-09-26,NA,"NET30",FALSE,915.05,915.05,0,2023-01-01,20
35450,"S038-STLKI",2024-09-26,"MWS-T","NET60",FALSE,61.2,61.2,0,2023-01-01,20
35451,"S038-STLKI",2024-09-26,"MWS-T","NET60",FALSE,1219.32,1219.32,0,2023-01-01,20
35452,"S038-STLKI",2024-09-26,"MWS-T","NET60",FALSE,2769.93,2769.93,0,2023-01-01,20
35453,"S038-STLKI",2024-09-26,"MWS-T","NET60",FALSE,1680,1680,0,2023-01-01,20
35454,"K016-KELVI",2024-09-27,"MWS-T","NET45",FALSE,0,0,0,2023-01-01,20
35455,"F022-F&D",2024-09-30,"CPICK","NET45",FALSE,2076.4,2076.4,0,2023-01-01,20
35460,"F022-F&D",2024-09-30,"CPICK","NET45",FALSE,177.3,177.3,0,2023-01-01,20
35465,"K016-KELVI",2024-09-30,"MWS-T","NET45",FALSE,959.1,959.1,0,2023-01-01,20
35467,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,2076.4,2076.4,0,2023-01-01,21
35468,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,1526.19,1526.19,0,2023-01-01,21
35480,"M030-MORGO",2024-10-02,NA,"1%45",FALSE,201.6,201.6,0,2023-01-01,21
35483,"A050-ALLVA",2024-10-02,NA,"NET30",FALSE,943.88,943.88,0,2023-01-01,21
35484,"A050-ALLVA",2024-10-02,NA,"NET30",FALSE,2589,2589,0,2023-01-01,21
35485,"Y002-YNGTC",2024-10-02,"CST-D","60EOM",FALSE,3132.3,3132.3,0,2023-01-01,21
35487,"T026-TALOS",2024-10-02,"MWS-T","NET30",FALSE,624.52,624.52,0,2023-02-01,20
35488,"B032-",2024-10-02,NA,NA,FALSE,3500,3500,0,2023-01-01,21
35489,"N012-NICHF",2024-10-02,"MWS-T","NET30",FALSE,750,750,0,2023-01-01,21
35490,"G016-GRNDW",2024-10-02,NA,NA,FALSE,4255,4255,137,2024-04-01,6
35491,"H030-HARCO",2024-10-02,NA,"NET30",FALSE,91,91,0,2023-01-01,21
35461,"A050-ALLVA",2024-09-30,NA,"NET30",FALSE,2130.22,2130.22,0,2023-01-01,20
35469,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,1038.2,1038.2,0,2023-01-01,21
35470,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,1461,1461,0,2023-01-01,21
35471,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,1753.2,1753.2,0,2023-01-01,21
35472,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,1461,1461,0,2023-01-01,21
35475,"Y002-YNGTC",2024-10-02,"CST-D","60EOM",FALSE,1104.2,1104.2,0,2023-01-01,21
35476,"S038-STLKI",2024-10-02,"MWS-T","NET60",FALSE,655.75,655.75,0,2023-01-01,21
35477,"M045-MILLE",2024-10-02,NA,"NET30",FALSE,5358.83,5358.83,0,2023-09-01,13
35478,"S046-SPOC",2024-10-02,NA,"NET30",FALSE,11949.44,11949.44,0,2023-01-01,21
35479,"M030-MORGO",2024-10-02,"MWS-T","1%45",FALSE,690.87,690.87,0,2023-01-01,21
35481,"M030-MORGO",2024-10-02,"MWS-T","1%45",FALSE,1975.2,1975.2,0,2023-01-01,21
35482,"M030-MORGO",2024-10-02,"MWS-T","1%45",FALSE,499.05,499.05,0,2023-01-01,21
35492,"S038-STLKI",2024-10-02,"MWS-T","NET60",FALSE,719.25,719.25,0,2023-01-01,21
35473,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,1753.2,1753.2,0,2023-01-01,21
35474,"F022-F&D",2024-10-01,"CPICK","NET45",FALSE,1461,1461,0,2023-01-01,21
35486,"T053",2024-10-02,"CPICK","COD",FALSE,438.61,438.61,0,2024-10-01,0
35499,"F015-FORDM",2024-10-03,"CST-D","NET30",FALSE,2022,2022,0,2023-02-01,20
35501,"K006-K&R",2024-10-03,"CPICK","NET30",FALSE,5558.5,5558.5,0,2023-01-01,21
35502,"B035-BAC",2024-10-03,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,8
35504,"B035-BAC",2024-10-03,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,8
35506,"M045-MILLE",2024-10-04,NA,"NET30",FALSE,2855.19,2855.19,0,2023-09-01,13
35507,"M030-MORGO",2024-10-04,"MWS-T","1%45",FALSE,943,943,0,2023-01-01,21
35535,"S046-SPOC",2024-10-07,NA,"NET30",FALSE,7248.2,7248.2,0,2023-01-01,21
35536,"S046-SPOC",2024-10-07,NA,"NET30",FALSE,1536,1536,0,2023-01-01,21
35537,"S046-SPOC",2024-10-08,NA,"NET30",FALSE,247.6,247.6,0,2023-01-01,21
35538,"M045-MILLE",2024-10-08,NA,"NET30",FALSE,81.84,81.84,0,2023-09-01,13
35493,"S038-STLKI",2024-10-03,"MWS-T","NET60",FALSE,7827.7,7827.7,0,2023-01-01,21
35494,"S038-STLKI",2024-10-03,"MWS-T","NET60",FALSE,6525.5,6525.5,0,2023-01-01,21
35495,"S038-STLKI",2024-10-03,"MWS-T","NET60",FALSE,2891.76,2891.76,0,2023-01-01,21
35496,"S038-STLKI",2024-10-03,"MWS-T","NET60",FALSE,1520,1520,0,2023-01-01,21
35497,"M047-MTLWR",2024-10-03,NA,"NET30",FALSE,638.36,638.36,0,2024-03-01,7
35498,"M047-MTLWR",2024-10-03,NA,"NET30",FALSE,1884.69,1884.69,0,2024-03-01,7
35500,"A029-A&ECO",2024-10-03,"WWE","NET30",FALSE,495,495,0,2023-01-01,21
35503,"B035-BAC",2024-10-03,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,8
35505,"B035-BAC",2024-10-03,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,8
35508,"M030-MORGO",2024-10-04,NA,"1%45",FALSE,69.55,69.55,0,2023-01-01,21
35514,"M026-MIURA",2024-10-04,"MWS-T","NET30",FALSE,255.5,255.5,0,2023-01-01,21
35515,"M026-MIURA",2024-10-04,"MWS-T","NET30",FALSE,1064.6,1064.6,0,2023-01-01,21
35518,"C026-CRDM",2024-10-04,NA,"NET30",FALSE,1572.48,1572.48,0,2023-03-01,19
35509,"N016-NANOL",2024-10-04,NA,"NET30",FALSE,8795,8795,0,2023-01-01,21
35510,"L010-LEGAC",2024-10-04,NA,"NET30",FALSE,1092.08,1092.08,0,2023-02-01,20
35511,"R002-ROADT",2024-10-04,"MWS-T","NET30",FALSE,350,350,0,2024-08-01,2
35512,"R024-RAINB",2024-10-04,"CST-D","NET30",FALSE,598.8,598.8,0,2023-01-01,21
35513,"M026-MIURA",2024-10-04,"MWS-T","NET30",FALSE,4721,4721,0,2023-01-01,21
35516,"M026-MIURA",2024-10-04,"MWS-T","NET30",FALSE,1103.6,1103.6,0,2023-01-01,21
35517,"C026-CRDM",2024-10-04,NA,"NET30",FALSE,174.42,174.42,0,2023-03-01,19
35520,"V007-VNDRL",2024-10-07,NA,"60EOM",FALSE,22052.31,22052.31,0,2023-01-01,21
35522,"D011-DAIKI",2024-10-07,NA,"NET30",FALSE,5726,5726,0,2023-01-01,21
